,,Search Results (2016-03-14),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Tag Number,Product,Zone,Inbound Account,Inbound Load Date,Inbound Gross Weight,Inbound Tare,Inbound Net Weight,Inbound Price Per LB,Inbound Price,Inbound Unit Count,Inbound Price Per Unit,Outbound Account,Outbound Load Date,Outbound Gross Weight,Outbound Tare,Outbound Net Weight,Outbound Price Per LB,Outbound Price,Outbound Unit Count,Outbound Price Per Unit,Comments
,,,,,,,,,,,,,,,,,,,,,,
,12520160182,Keyboards and Mice,E,AERC Richmond,"January 25, 2016",767,50,717,0,0,,,,,767,50,717,,0,,,
,12520160183,Mixed E-Scrap,,AERC Richmond,"January 25, 2016",592,60,532,0,0,,,,,592,60,532,,0,,,
,12520160184,Consumer Electronics,,AERC Richmond,"January 25, 2016",119,45,74,0,0,,,,,119,45,74,,0,,,
,12520160185,Consumer Electronics,,AERC Richmond,"January 25, 2016",357,60,297,0,0,,,,,357,60,297,,0,,,
,12520160186,Mixed E-Scrap,,AERC Richmond,"January 25, 2016",613,65,548,0,0,,,eAsset Solutions,"March 08, 2016",591,65,526,,0,,,
,12520160187,Consumer Electronics,,AERC Richmond,"January 25, 2016",351,65,286,0,0,,,,,351,65,286,,0,,,
,12520160188,Consumer Electronics,,AERC Richmond,"January 25, 2016",171,50,121,0,0,,,,,171,50,121,,0,,,
,12520160189,Consumer Electronics,,AERC Richmond,"January 25, 2016",505,65,440,0,0,,,,,505,65,440,,0,,,
,12520160190,Printers,,AERC Richmond,"January 25, 2016",409,50,359,0,0,,,,,409,50,359,,0,,,
,12520160191,Mixed E-Scrap,,AERC Richmond,"January 25, 2016",465,65,400,0,0,,,,,465,65,400,,0,,,
,12520160193,Routers and Modems,,Smart Metals Recycling,"January 25, 2016",646,60,586,,0,,,Blue Sky Trading,"January 25, 2016",646,60,586,0.6,351.6,,,
,12520160194,Printers,,AERC Richmond,"January 25, 2016",1344,35,1309,0,0,,,Fu Yang Agency ,"February 09, 2016",1344,35,1309,0.09,117.81,,,
,12520160195,Bad LCD Monitors,,AERC Richmond,"January 25, 2016",673,65,608,0,0,,5,,,673,65,608,,0,,,
,12520160196,Ballasts (Non-PCB),,AERC Richmond,"January 25, 2016",1756,60,1696,0.03,50.88,,,,,1756,60,1696,,0,,,
,12520160197,Printers,,AERC Richmond,"January 25, 2016",1336,35,1301,0,0,,,ZLoop,"February 04, 2016",1336,35,1301,0.05,65.05,,,
,12520160200,Consumer Electronics,,AERC Richmond,"January 25, 2016",259,50,209,0,0,,,,,259,50,209,,0,,,
,12520160202,Routers and Modems,,Smart Metals Recycling,"January 25, 2016",675,60,615,,0,,,Blue Sky Trading,"January 25, 2016",675,60,615,0.6,369,,,
,12520160203,Fans,,Smart Metals Recycling,"January 25, 2016",424,60,364,,0,,,Blue Sky Trading,"January 25, 2016",424,60,364,0.1,36.4,,,
,12520160204,CRT Monitors,,Goodwill Triad,"January 26, 2016",459,35,424,-0.15,-63.6,,,CompuPoint,"January 28, 2016",459,35,424,-0.08,-33.92,,,
,12520160205,Printers,,Goodwill Triad,"January 26, 2016",408,60,348,-0.02,-6.96,,,Synergy Recycling ,"January 27, 2016",408,60,348,0.01,3.48,,,
,12520160206,Printers,,Goodwill Triad,"January 26, 2016",323,60,263,-0.02,-5.26,,,Synergy Recycling ,"January 27, 2016",323,60,263,0.01,2.63,,,
,12520160208,Fans,,Smart Metals Recycling,"January 25, 2016",368,50,318,,0,,,Blue Sky Trading,"January 25, 2016",368,50,318,0.1,31.8,,,
,12520160207,Consumer Electronics,,Goodwill Triad,"January 26, 2016",315,60,255,0,0,,,,,315,60,255,,0,,,
,12520160209,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",1230,35,1195,0.14,167.3,,,Smart Metals Recycling,"February 09, 2016",1230,35,1195,,0,,,
,12520160210,Printers,,Goodwill Triad,"January 26, 2016",356,60,296,-0.02,-5.92,,,Synergy Recycling ,"January 27, 2016",356,60,296,0.01,2.96,,,
,12520160211,LCD Monitors,,AERC Richmond,"January 25, 2016",568,60,508,,140,28,5,Smart Metals Recycling,"February 16, 2015",568,60,508,,0,,,
,12520160212,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",893,35,858,0.14,120.12,,,ZLoop,"February 04, 2016",893,35,858,0.3,257.4,,,
,12520160213,Consumer Electronics,,AERC Richmond,"January 25, 2016",258,50,208,0,0,,,,,258,50,208,,0,,,
,12520160214,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",180,65,115,0.03,3.45,,,Clover Technologies,"February 01, 2016",180,65,115,0.07,8.05,,,
,12520160215,CRT Monitors,,Goodwill Triad,"January 26, 2016",467,35,432,-0.15,-64.8,,,CompuPoint,"January 28, 2016",467,35,432,-0.08,-34.56,,,
,12520160216,Laptops,,AERC Richmond,"January 25, 2016",767,60,707,0.5,353.5,,,Gordell,"January 28, 2016",767,60,707,0.9,636.3,,,
,12520160217,CRT Monitors,,Goodwill Triad,"January 26, 2016",740,35,705,-0.15,-105.75,,,CompuPoint,"January 28, 2016",740,35,705,-0.08,-56.4,,,
,12520160218,Consumer Electronics,,AERC Richmond,"January 25, 2016",436,35,401,0,0,,,,,436,35,401,,0,,,
,12520160219,Printers,,AERC Richmond,"January 25, 2016",508,20,488,0,0,,,Fu Yang Agency ,"February 24, 2016",508,20,488,0.09,43.92,,,
,12520160220,Consumer Electronics,,AERC Richmond,"January 25, 2016",401,10,391,0,0,,,Smart Metals Recycling,"March 03, 2016",401,10,391,,0,,,
,12520160221,Printers,,Goodwill Triad,"January 26, 2016",374,60,314,-0.02,-6.28,,,Synergy Recycling ,"January 27, 2016",374,60,314,0.01,3.14,,,
,12520160222,Printers,,Goodwill Triad,"January 26, 2016",337,60,277,-0.02,-5.54,,,Synergy Recycling ,"January 27, 2016",337,60,277,0.01,2.77,,,
,12520160224,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",209,60,149,0.03,4.47,,,Clover Technologies,"February 01, 2016",209,60,149,0.07,10.43,,,
,12520160223,Printers,,AERC Richmond,"January 25, 2016",1359,60,1299,0,0,,,ZLoop,"February 04, 2016",1359,60,1299,0.05,64.95,,,
,12520160225,Printers,,Goodwill Triad,"January 26, 2016",473,60,413,-0.02,-8.26,,,Synergy Recycling ,"January 27, 2016",473,60,413,0.01,4.13,,,
,12520160226,LCD Monitors,,AERC Richmond,"January 25, 2016",713,60,653,,100,20,5,Smart Metals Recycling,"February 25, 2016",713,60,653,,0,,,
,12520160227,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",189,60,129,0.03,3.87,,,Clover Technologies,"February 01, 2016",189,60,129,0.07,9.03,,,
,12520160228,Servers (Incomplete),,AERC Richmond,"January 25, 2016",653,60,593,0.2,118.6,,,,,653,60,593,,0,,,
,12520160230,Printers,,Goodwill Triad,"January 26, 2016",409,60,349,-0.02,-6.98,,,Synergy Recycling ,"January 27, 2016",409,60,349,0.01,3.49,,,
,12520160231,Consumer Electronics,,Goodwill Triad,"January 26, 2016",408,60,348,0,0,,,,,408,60,348,,0,,,
,12520160232,Printers,,Goodwill Triad,"January 26, 2016",364,60,304,-0.02,-6.08,,,Synergy Recycling ,"January 27, 2016",364,60,304,0.01,3.04,,,
,12520160235,Copper Wire (Computer),,NCS Global,"January 25, 2016",505,60,445,0.25,111.25,,,Grand Metal Recycling,"January 28, 2016",505,60,445,0.4,178,,,
,12520160234,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",222,55,167,0.03,5.01,,,Clover Technologies,"February 01, 2016",222,55,167,0.07,11.69,,,
,12520160236,LCD Monitors,,Goodwill Triad,"January 26, 2016",831,50,781,,50,20,2.5,Smart Metals Recycling,"February 18, 2016",831,50,781,,0,,,"25-19"" 17-17"" 7-15"""
,12520160237,Copper Wire (Computer),,NCS Global,"January 25, 2016",681,60,621,0.25,155.25,,,Total Metal,"February 09, 2016",681,60,621,0.48,298.08,,,
,12520160238,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",216,60,156,0.03,4.68,,,Clover Technologies,"February 01, 2016",216,60,156,0.07,10.92,,,
,12520160239,Copper Wire (Computer),,NCS Global,"January 25, 2016",798,60,738,0.25,184.5,,,Total Metal,"February 09, 2016",798,60,738,0.48,354.24,,,
,12520160240,Empty Steel Server Cabinet,,NCS Global,"January 25, 2016",1017,60,957,0.01,9.57,,,,,1017,60,957,,0,,,
,12520160241,Copper Wire (Computer),,NCS Global,"January 25, 2016",331,35,296,0.25,74,,,Total Metal,"February 09, 2016",331,35,296,0.48,142.08,,,
,12520160243,Copper Wire (Computer),,NCS Global,"January 25, 2016",1016,60,956,0.25,239,,,Total Metal,"February 09, 2016",1020,60,960,0.48,460.8,,,
,12520160242,Printers,,Goodwill Triad,"January 26, 2016",454,55,399,-0.02,-7.98,,,Synergy Recycling ,"January 27, 2016",454,55,399,0.01,3.99,,,
,12520160244,Steel,,NCS Global,"January 25, 2016",428,60,368,0.01,3.68,,,,,428,60,368,,0,,,
,12520160245,Computer Towers (Chassis),,NCS Global,"January 25, 2016",580,35,545,0.01,5.45,,,,,580,35,545,,0,,,
,12520160247,Servers (Incomplete),,NCS Global,"January 25, 2016",992,60,932,0.28,260.96,,,Wai Mei Dat,"February 02, 2016",992,60,932,0.45,419.4,,,
,12520160246,Consumer Electronics,,Goodwill Triad,"January 26, 2016",412,55,357,0,0,,,,,412,55,357,,0,,,
,12520160249,Servers (Incomplete),,NCS Global,"January 25, 2016",594,60,534,0.28,149.52,,,,,594,60,534,,0,,,
,12520160250,Computer Towers (Incomplete),,NCS Global,"January 25, 2016",339,60,279,0.15,41.85,,,Smart Metals Recycling,"March 01, 2016",339,60,279,,0,,,
,12520160248,LCD Monitors,,Goodwill Triad,"January 26, 2016",547,50,497,,72.5,29,2.5,Smart Metals Recycling,"February 11, 2016",547,50,497,,0,,,"7-15' 18-17"" 4-19"""
,12520160251,Keyboards and Mice,,NCS Global,"January 25, 2016",610,60,550,-0.01,-5.5,,,Gordell,"January 28, 2016",610,60,550,0.03,16.5,,,
,12520160258,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",180,50,130,0.03,3.9,,,Clover Technologies,"February 01, 2016",180,50,130,0.07,9.1,,,
,12520160260,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",176,50,126,0.03,3.78,,,Clover Technologies,"February 01, 2016",176,50,126,0.07,8.82,,,
,12520160263,Printers,,Goodwill Triad,"January 26, 2016",464,50,414,-0.02,-8.28,,,Synergy Recycling ,"January 27, 2016",464,50,414,0.01,4.14,,,
,12520160265,Printers,,Goodwill Triad,"January 26, 2016",410,50,360,-0.02,-7.2,,,Synergy Recycling ,"January 27, 2016",410,50,360,0.01,3.6,,,
,12520160266,Incomplete Laptops,,NCS Global,"January 25, 2016",136,5,131,0.55,72.05,,,,,136,5,131,,0,,,
,12520160267,Printers,,Goodwill Triad,"January 26, 2016",456,50,406,-0.02,-8.12,,,Synergy Recycling ,"January 27, 2016",456,50,406,0.01,4.06,,,
,12520160268,Printers,,Goodwill Triad,"January 26, 2016",527,50,477,-0.02,-9.54,,,Synergy Recycling ,"January 27, 2016",527,50,477,0.01,4.77,,,
,12520160269,Inkjet and Toner Cartridges,,Goodwill Triad,"January 26, 2016",198,50,148,0.03,4.44,,,Clover Technologies,"March 03, 2016",198,50,148,,0,,,
,12520160270,Printers,,Goodwill Triad,"January 26, 2016",457,50,407,-0.02,-8.14,,,Synergy Recycling ,"January 27, 2016",457,50,407,0.01,4.07,,,
,12520160271,CRT Monitors,,Goodwill Triad,"January 26, 2016",946,35,911,-0.15,-136.65,,,,,946,35,911,,0,,,
,12520160272,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",1246,35,1211,0.14,169.54,,,ZLoop,"February 04, 2016",1246,35,1211,0.3,363.3,,,
,12520160273,Printers,,Goodwill Triad,"January 26, 2016",400,50,350,-0.02,-7,,,Synergy Recycling ,"January 27, 2016",400,50,350,0.01,3.5,,,
,12520160274,Printers,,Goodwill Triad,"January 26, 2016",404,50,354,-0.02,-7.08,,,Synergy Recycling ,"January 27, 2016",404,50,354,0.01,3.54,,,
,12620160001,CRT Monitors,,Goodwill Triad,"January 26, 2016",821,35,786,-0.15,-117.9,,,CompuPoint,"February 10, 2016",821,35,786,0.08,62.88,,,
,12620160002,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",1042,35,1007,0.14,140.98,,,ZLoop,"February 04, 2016",1042,35,1007,0.3,302.1,,,
,12620160003,Printers,,Goodwill Triad,"January 26, 2016",421,55,366,-0.02,-7.32,,,Synergy Recycling ,"January 27, 2016",421,55,366,0.01,3.66,,,
,12620160004,Printers,,Goodwill Triad,"January 26, 2016",511,55,456,-0.02,-9.12,,,Synergy Recycling ,"January 27, 2016",511,55,456,0.01,4.56,,,
,12620160005,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",1379,35,1344,0.14,188.16,,,ZLoop,"February 04, 2016",1379,35,1344,0.3,403.2,,,
,12620160006,Printers,,Goodwill Triad,"January 26, 2016",460,55,405,-0.02,-8.1,,,Synergy Recycling ,"January 27, 2016",460,55,405,0.01,4.05,,,
,12620160007,Computer Towers (Incomplete),,Goodwill Triad,"January 26, 2016",1221,35,1186,0.14,166.04,,,ZLoop,"February 04, 2016",1221,35,1186,0.3,355.8,,,
,12620160008,Printers,,Goodwill Triad,"January 26, 2016",420,55,365,-0.02,-7.3,,,Synergy Recycling ,"January 27, 2016",420,55,365,0.01,3.65,,,
,12620160009,Power Supplies (Industrial),,Smart Metals Recycling,"January 25, 2016",1275,65,1210,,0,,,Wai Mei Dat,"January 17, 2016",1275,65,1210,0.37,447.7,,,
,12620160011,Medical Equipment,,Duke University,"January 25, 2016",1162,0,1162,0.03,34.86,,,,,1162,0,1162,,0,,,
,12620160012,Mixed E-Scrap,,Duke University,"January 25, 2016",514,65,449,0.05,22.45,,,,,514,65,449,,0,,,
,12620160013,Printers,,Duke University,"January 25, 2016",985,65,920,0,0,,,ZLoop,"February 04, 2016",985,65,920,0.05,46,,,
,12620160014,Printers,,Duke University,"January 25, 2016",888,65,823,0,0,,,ZLoop,"February 04, 2016",888,65,823,0.05,41.15,,,
,12620160015,Medical Equipment,,Duke University,"January 25, 2016",174,0,174,0.03,5.22,,,Smart Metals Recycling,"February 26, 2016",174,0,174,,0,,,
,12620160016,Computer Towers (Incomplete),,Goodwill NWNC,"January 26, 2016",649,65,584,0.1,58.4,,,Smart Metals Recycling,"March 03, 2016",649,65,584,,0,,,
,12620160018,Plastic,,Sensus,"January 25, 2016",318,60,258,0,0,,,,,318,60,258,,0,,,
,12620160019,Glass Bowls,,Sensus,"January 25, 2016",787,60,727,0,0,,,,,787,60,727,,0,,,
,12620160020,Copper Flow Tubes,,Sensus,"January 25, 2016",1071,60,1011,0.06,60.66,,,Holy Metals Recycling,"January 29, 2016",1071,60,1011,0.2,202.2,,,
,12620160021,Copper Flow Tubes,,Sensus,"January 25, 2016",809,60,749,0.06,44.94,,,Holy Metals Recycling,"January 29, 2016",809,60,749,0.2,149.8,,,
,12620160022,Copper Wire (Computer),,Sensus,"January 25, 2016",419,65,354,-0.05,-17.7,,,Grand Metal Recycling,"February 15, 2016",417,65,352,0.42,147.84,,,
,12620160023,Plastic,,Sensus,"January 25, 2016",330,65,265,0,0,,,,,330,65,265,,0,,,
,12620160024,Copper Flow Tubes,,Sensus,"January 25, 2016",969,65,904,0.06,54.24,,,,,969,65,904,,0,,,
,12620160025,Copper Wire (Computer),,Sensus,"January 25, 2016",406,65,341,-0.05,-17.05,,,Grand Metal Recycling,"January 28, 2016",406,65,341,0.4,136.4,,,
,12620160026,Plastic,,Sensus,"January 25, 2016",352,65,287,0,0,,,,,352,65,287,,0,,,
,12620160027,Plastic,,Sensus,"January 25, 2016",308,65,243,0,0,,,,,308,65,243,,0,,,
,12620160028,Plastic,,Sensus,"January 25, 2016",312,60,252,0,0,,,,,312,60,252,,0,,,
,12620160029,Glass Bowls,,Sensus,"January 25, 2016",752,65,687,0,0,,,,,752,65,687,,0,,,
,12620160030,Copper Flow Tubes,,Sensus,"January 25, 2016",854,60,794,0.06,47.64,,,Holy Metals Recycling,"January 29, 2016",854,60,794,0.2,158.8,,,
,12620160031,Copper Flow Tubes,,Sensus,"January 25, 2016",887,65,822,0.06,49.32,,,Holy Metals Recycling,"January 29, 2016",887,65,822,0.2,164.4,,,
,12620160032,Plastic,,Sensus,"January 25, 2016",345,60,285,0,0,,,,,345,60,285,,0,,,
,12620160033,Plastic,,Sensus,"January 25, 2016",318,65,253,0,0,,,,,318,65,253,,0,,,
,12620160034,Copper Flow Tubes,,Sensus,"January 25, 2016",867,65,802,0.06,48.12,,,Holy Metals Recycling,"February 12, 2016",867,65,802,0.2,160.4,,,
,12620160035,Plastic,,Sensus,"January 25, 2016",366,65,301,0,0,,,,,366,65,301,,0,,,
,12620160036,Plastic,,Sensus,"January 25, 2016",352,65,287,0,0,,,,,352,65,287,,0,,,
,12620160037,Plastic,,Sensus,"January 25, 2016",382,65,317,0,0,,,,,382,65,317,,0,,,
,12620160038,Plastic,,Sensus,"January 25, 2016",352,65,287,0,0,,,,,352,65,287,,0,,,
,12620160040,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",454,60,394,-0.06,-23.64,,,L. Gordon Iron & Metal,"January 18, 2016",454,60,394,0,0,,,
,12620160041,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",506,60,446,-0.06,-26.76,,,L. Gordon Iron & Metal,"January 18, 2016",506,60,446,0,0,,,
,12620160042,Computer Towers (Incomplete),,Goodwill NWNC,"January 26, 2016",567,35,532,0.1,53.2,,,Smart Metals Recycling,"February 11, 2016",567,35,532,,0,,,
,12620160043,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",460,60,400,-0.06,-24,,,L. Gordon Iron & Metal,"January 18, 2016",460,60,400,0,0,,,
,12620160044,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",470,60,410,-0.06,-24.6,,,L. Gordon Iron & Metal,"January 18, 2016",470,60,410,0,0,,,
,12620160045,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",473,60,413,-0.06,-24.78,,,L. Gordon Iron & Metal,"January 18, 2016",473,60,413,0,0,,,
,12620160046,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",450,60,390,-0.06,-23.4,,,L. Gordon Iron & Metal,"January 18, 2016",450,60,390,0,0,,,
,12620160047,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",454,60,394,-0.06,-23.64,,,L. Gordon Iron & Metal,"January 18, 2016",454,60,394,0,0,,,
,12620160048,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",501,60,441,-0.06,-26.46,,,L. Gordon Iron & Metal,"January 18, 2016",501,60,441,0,0,,,
,12620160049,Printers,,Goodwill NWNC,"January 26, 2016",553,60,493,-0.06,-29.58,,,Synergy Recycling ,"January 27, 2016",553,60,493,0.01,4.93,,,
,12620160050,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",451,60,391,-0.06,-23.46,,,L. Gordon Iron & Metal,"January 18, 2016",451,60,391,0,0,,,
,12620160051,CRT TVs,,Goodwill NWNC,"January 26, 2016",1145,60,1085,-0.25,-271.25,,,CompuPoint,"February 10, 2016",1145,60,1085,0.12,130.2,,,
,12620160052,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",446,60,386,-0.06,-23.16,,,L. Gordon Iron & Metal,"January 18, 2016",446,60,386,0,0,,,
,12620160053,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",404,60,344,-0.06,-20.64,,,L. Gordon Iron & Metal,"January 18, 2016",404,60,344,0,0,,,
,12620160054,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",501,70,431,-0.06,-25.86,,,Smart Metals Recycling,"February 01, 2016",501,70,431,,0,,,"6-15"" &40-17"""
,12620160055,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",476,70,406,-0.06,-24.36,,,L. Gordon Iron & Metal,"January 18, 2016",476,70,406,0,0,,,
,12620160056,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",483,60,423,-0.06,-25.38,,,L. Gordon Iron & Metal,"January 18, 2016",483,60,423,0,0,,,
,12620160057,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",464,60,404,-0.06,-24.24,,,L. Gordon Iron & Metal,"January 18, 2016",464,60,404,0,0,,,
,12620160058,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",500,60,440,-0.06,-26.4,,,L. Gordon Iron & Metal,"January 18, 2016",500,60,440,0,0,,,
,12620160059,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",505,60,445,-0.06,-26.7,,,L. Gordon Iron & Metal,"January 18, 2016",505,60,445,0,0,,,
,12620160060,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",569,60,509,-0.06,-30.54,,,L. Gordon Iron & Metal,"January 18, 2016",569,60,509,0,0,,,
,12620160062,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",504,65,439,-0.06,-26.34,,,L. Gordon Iron & Metal,"January 18, 2016",504,65,439,0,0,,,
,12620160063,CRT TVs,,Goodwill NWNC,"January 26, 2016",1087,35,1052,-0.25,-263,,,CompuPoint,"January 28, 2016",1087,35,1052,-0.12,-126.24,,,
,12620160064,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",438,60,378,-0.06,-22.68,,,L. Gordon Iron & Metal,"February 05, 2016",438,60,378,0,0,,,
,12620160065,Printers,,Goodwill NWNC,"January 26, 2016",439,60,379,-0.06,-22.74,,,Synergy Recycling ,"January 27, 2016",439,60,379,0.01,3.79,,,
,12620160066,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",413,60,353,-0.06,-21.18,,,L. Gordon Iron & Metal,"January 18, 2016",413,60,353,0,0,,,
,12620160067,LCD Monitors,,Goodwill NWNC,"January 26, 2016",684,60,624,0.05,31.2,,,Smart Metals Recycling,"February 17, 2016",684,60,624,,0,,,"15-19"" 11-7"" 5-15"""
,12620160068,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",485,60,425,-0.06,-25.5,,,L. Gordon Iron & Metal,"January 18, 2016",485,60,425,0,0,,,
,12620160069,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",341,65,276,-0.06,-16.56,,,L. Gordon Iron & Metal,"January 18, 2016",341,65,276,0,0,,,
,12620160070,Printers,,Goodwill NWNC,"January 26, 2016",514,60,454,-0.06,-27.24,,,Synergy Recycling ,"January 27, 2016",514,60,454,0.01,4.54,,,
,12620160071,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",719,60,659,-0.06,-39.54,,,L. Gordon Iron & Metal,"January 18, 2016",719,60,659,0,0,,,
,12620160072,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",528,60,468,-0.06,-28.08,,,L. Gordon Iron & Metal,"January 18, 2016",528,60,468,0,0,,,
,12620160073,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",442,60,382,-0.06,-22.92,,,L. Gordon Iron & Metal,"January 18, 2016",442,60,382,0,0,,,
,12620160074,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",445,60,385,-0.06,-23.1,,,L. Gordon Iron & Metal,"January 18, 2016",445,60,385,0,0,,,
,12620160075,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",474,60,414,-0.06,-24.84,,,L. Gordon Iron & Metal,"January 18, 2016",474,60,414,0,0,,,
,12620160076,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",437,60,377,-0.06,-22.62,,,L. Gordon Iron & Metal,"January 18, 2016",437,60,377,0,0,,,
,12620160077,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",390,60,330,-0.06,-19.8,,,L. Gordon Iron & Metal,"January 18, 2016",390,60,330,0,0,,,
,12620160078,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",469,75,394,-0.06,-23.64,,,L. Gordon Iron & Metal,"January 18, 2016",469,75,394,0,0,,,
,12620160079,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",484,60,424,-0.06,-25.44,,,L. Gordon Iron & Metal,"January 18, 2016",484,60,424,0,0,,,
,12620160080,Consumer Electronics,,Goodwill NWNC,"January 26, 2016",524,60,464,-0.06,-27.84,,,L. Gordon Iron & Metal,"January 18, 2016",524,60,464,0,0,,,
,12620160081,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",472,75,397,-0.06,-23.82,,,L. Gordon Iron & Metal,"January 27, 2016",472,75,397,0,0,,,
,12620160082,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",342,60,282,-0.06,-16.92,,,L. Gordon Iron & Metal,"January 27, 2016",342,60,282,0,0,,,
,12620160083,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",461,75,386,-0.06,-23.16,,,L. Gordon Iron & Metal,"January 27, 2016",461,75,386,0,0,,,
,12620160084,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",495,60,435,-0.06,-26.1,,,L. Gordon Iron & Metal,"January 27, 2016",495,60,435,0,0,,,
,12620160085,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",448,60,388,-0.06,-23.28,,,L. Gordon Iron & Metal,"January 27, 2016",448,60,388,0,0,,,
,12620160086,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",419,60,359,-0.06,-21.54,,,L. Gordon Iron & Metal,"January 27, 2016",419,60,359,0,0,,,
,12620160087,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",513,60,453,-0.06,-27.18,,,L. Gordon Iron & Metal,"January 27, 2016",513,60,453,0,0,,,
,12620160088,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",412,60,352,-0.06,-21.12,,,,,412,60,352,,0,,,
,12620160089,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",531,60,471,-0.06,-28.26,,,L. Gordon Iron & Metal,"January 27, 2016",531,60,471,0,0,,,
,12620160090,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",333,60,273,-0.06,-16.38,,,L. Gordon Iron & Metal,"January 27, 2016",333,60,273,0,0,,,
,12620160091,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",441,75,366,-0.06,-21.96,,,Smart Metals Recycling,"January 28, 2016",441,75,366,,0,,,
,12620160092,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",263,55,208,-0.06,-12.48,,,Smart Metals Recycling,"January 28, 2016",263,55,208,,0,,,
,12620160093,CRT TVs,,Goodwill NWNC,"January 27, 2016",944,35,909,-0.25,-227.25,,,CompuPoint,"January 28, 2016",944,35,909,-0.12,-109.08,,,
,12620160094,Printers,,Goodwill NWNC,"January 27, 2016",405,60,345,-0.06,-20.7,,,ZLoop,"February 04, 2016",405,60,345,0.05,17.25,,,
,12620160095,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",467,60,407,-0.06,-24.42,,,L. Gordon Iron & Metal,"January 27, 2016",467,60,407,0,0,,,
,12620160096,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",619,75,544,-0.06,-32.64,,,L. Gordon Iron & Metal,"January 27, 2016",619,75,544,0,0,,,
,12620160097,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",462,60,402,-0.06,-24.12,,,L. Gordon Iron & Metal,"January 27, 2016",462,60,402,0,0,,,
,12620160098,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",384,75,309,-0.06,-18.54,,,L. Gordon Iron & Metal,"January 27, 2016",384,75,309,0,0,,,
,12620160099,Consumer Electronics,,Goodwill NWNC,"January 27, 2016",469,75,394,-0.06,-23.64,,,L. Gordon Iron & Metal,"January 27, 2016",469,75,394,0,0,,,
